time	duplex	start1	end1	start2	end2	axisX	axisY	axisZ	hel_pos
0	63	788	804	1003	1019	0.9498208921967318	-0.20249448229605763	0.0035178294242372773	[-5.746849534978926,-10.18548671977733,11.423494373873158]
0	64	805	808	1683	1686	0.9526149351324	-0.1007796704511111	-0.24492045413269894	[0.24727780659958296,-12.947134428129873,9.354291576275578]
0	65	809	825	982	998	0.8972556441177153	0.06631045984709867	-0.37971510955103155	[1.9322707455596633,-13.147283577306977,8.946949893553024]
0	66	829	835	975	981	-0.20039901870343257	-0.17400767432076034	-0.9584453050369414	[9.071634364275383,-12.492232710775834,5.515772327656869]
0	67	837	850	960	973	-0.44721203153817074	0.25851156129995084	-0.8166061150772842	[8.452602446371955,-12.790648045088485,2.364628536188129]
0	68	855	875	935	955	-0.4896402605976795	0.4222401337977312	-0.7311343554794233	[7.454792635617528,-9.334567027310772,-3.8129302475017637]
0	69	882	902	908	928	-0.6377597578843492	0.3125238841109358	-0.6572797664029136	[0.5464778832437737,-6.465783812379917,-11.871567741524945]
0	70	929	934	1252	1257	0.37270857112521816	-0.20267315835953145	0.8989566497663242	[0.6362721165790824,-6.594399961162608,-11.544078818351961]
0	71	956	959	1227	1230	0.28668603023206396	-0.4739753719026241	0.8276474479636057	[5.689650160767719,-10.72329497524077,-3.2588991381637165]
0	72	1080	1085	1403	1408	0.8483780033118032	0.5006613575988015	0.061165540942455875	[-10.639085302982563,5.271163287972797,8.157870180354415]
0	73	1111	1116	1372	1377	0.9020377760958113	0.37314379315529206	-0.004311979431733948	[-0.867187756105668,11.777404326286337,4.783884889126044]
