time	duplex	start1	end1	start2	end2	axisX	axisY	axisZ	hel_pos
0	55	818	834	1897	1913	0.6274068860856757	-0.3774984498189472	-0.6558388040251264	[-23.714523269482886,9.226025181362171,-2.2181975926333877]
0	56	840	853	1881	1894	0.40072139960609415	-0.557011777871032	-0.6827526885786763	[-18.16720038608383,4.91685642027432,-7.070364147134665]
0	57	854	859	2171	2176	0.2843474353617223	-0.5580260905764488	-0.7578845618468067	[-15.599821906496324,1.6136473567337046,-10.963472004404254]
0	58	860	874	1860	1874	0.591941398602936	-0.5536909805730977	-0.5112505615339911	[-14.589205223798082,1.912676461237972,-14.5843883153849]
0	59	875	880	2150	2155	0.7388256327385287	-0.4872027218327403	-0.4460142441901821	[-10.890615496019347,-1.4907558405483576,-17.68805108705706]
0	60	881	889	1845	1853	0.6281113868804419	-0.5742746114217985	-0.4627316926192248	[-9.577741667425983,-4.379864028472467,-17.356285102292453]
0	61	897	901	2129	2133	0.8255577482279933	-0.4970657539455956	-0.2341397907972922	[-4.977274915262104,-7.266409907320147,-19.264801025710334]
0	62	902	916	1818	1832	0.9088421004282409	-0.305989558871104	-0.11328631448037703	[-2.5199892632935703,-6.743798032523939,-21.62752437487692]
0	63	922	933	1798	1809	0.623766808382276	0.6775984589125887	0.2892564627463926	[5.572278687113333,-6.826888789925427,-21.712475832004436]
0	64	934	937	2321	2324	0.1742010164478279	0.9049905085901851	0.38190644701063353	[10.725301030917294,-4.1093874351982445,-19.690564243516423]
0	65	938	948	1783	1793	0.17621678240007466	0.8370854658130368	0.46776844751136776	[11.027842729333821,-2.637886972360369,-19.086093789055056]
0	66	949	954	2304	2309	0.08934822135022563	0.8688284950679062	0.45369075649036106	[11.830927732502762,1.04719860803374,-16.88002299733179]
0	67	955	969	1762	1776	0.19130462176779747	0.8276266113514369	0.4428796328129826	[9.52063747852071,3.5568177721635172,-15.96636436840086]
0	68	970	975	2283	2288	0.09252458935744731	0.9285783054071037	0.33673530660246387	[10.750424903986197,8.633623573076207,-13.245831934665379]
0	69	976	985	1746	1755	0.1658330905922415	0.8081552257749242	0.5224196799161627	[13.15674922668244,10.318412309171968,-11.592495435549488]
0	70	989	997	1737	1745	0.7809549103902625	0.22688326284084784	0.5600069466156172	[14.05534692853405,13.209287668400684,-8.23138709619231]
0	71	1000	1010	1724	1734	-0.5400048331557036	-0.4873882983833348	0.666844619020708	[16.407612609356157,13.699115836737693,-5.275783082842178]
0	72	1015	1035	1699	1719	-0.07707899233716356	-0.16974997380879803	0.9486884526428971	[12.031369988269958,12.365666504793603,-0.9659624737983588]
0	73	1042	1062	1672	1692	0.10063605210412638	-0.520275187700955	0.8162431088065685	[13.958130476894137,9.366997266234748,8.860766897636159]
0	74	1066	1087	1650	1671	0.2603822552335416	-0.9008726758484122	0.21384838047088922	[14.75362609856067,4.660125753654877,15.760058402671735]
0	75	1092	1108	1629	1645	-0.2119112366374708	-0.5578499407388391	-0.7837693290926446	[14.411157468576075,-4.180807117400542,16.928295143727006]
0	76	1109	1112	2448	2451	-0.3665102900760029	-0.7419997119503593	-0.5570978918536795	[15.157586368627245,-8.623299354973906,11.103916288170884]
0	77	1113	1129	1608	1624	-0.4402853947836805	-0.819783998358449	-0.27260750892043917	[14.588568588552352,-9.8460741094853,10.219141992953338]
0	78	1135	1143	1594	1602	-0.8665245044434471	-0.4632245546789465	-0.05263065483858898	[8.297739955005841,-15.567079494538305,8.989160053063628]
0	79	1145	1164	1570	1589	-0.8720422678766809	0.025422768897560233	0.41960837102462273	[4.619223147963132,-17.37431585320184,8.851410233366998]
0	80	1167	1171	2013	2017	-0.5124271565840551	0.8440631574704558	0.022786691503483593	[-2.8561741715304274,-16.40247161344255,12.600520665966727]
0	81	1172	1178	1556	1562	-0.7493105352398383	0.6342089526278702	0.13834931946337967	[-5.8683991857173705,-16.361495472026224,12.414489067172628]
0	82	1180	1196	1538	1554	-0.5625054092655788	0.7773293595695349	-0.07102197217297199	[-8.3040567831112,-14.3944788947314,12.947160012125856]
0	83	1197	1202	1982	1987	-0.5128483484601899	0.7862304345069068	-0.281124856845135	[-12.241310569422701,-8.930571048485145,12.37431622553973]
0	84	1203	1214	1520	1531	-0.21707561011006052	0.9227401903255417	0.14776233889186766	[-11.929267424046927,-5.568607110661347,12.566524044250269]
0	85	1219	1224	1507	1512	0.11909558160487929	0.13442094341438163	0.9362186523544256	[-11.351955436562328,-0.09267615317873895,15.4107113001502]
0	86	1225	1228	2557	2560	0.3839525479623375	0.3334251591373191	0.8505678198681177	[-11.113931653073854,2.266458740505081,17.121552468704557]
0	87	1229	1245	1486	1502	0.6961881535645875	0.3742972395709987	0.5342054607924615	[-10.304776158454306,2.7337116170722506,18.45265203044072]
0	88	1246	1249	2536	2539	0.8842412411024795	0.324611804052344	0.2978512477970174	[-4.891760595672069,2.9133539460214752,22.284913305170583]
0	89	1250	1266	1465	1481	0.9507227228235564	0.20461850398884096	0.08005023452034013	[-3.434357878107292,3.2921561974886906,22.680023200201788]
0	90	1267	1270	2515	2518	0.961795778550877	0.003770190307778386	-0.27057436958617037	[2.8687899230279923,7.128829072508293,22.4975738638786]
0	91	1271	1287	1444	1460	0.7865644637761391	0.09775004372401441	-0.5432291520549937	[4.401126309113891,7.221742281666498,22.04647435995814]
0	92	1291	1315	1419	1443	0.2128423461181412	0.29291492980131356	-0.8845645450812981	[9.845922471410741,7.861224726629212,18.246972090813006]
0	93	1323	1343	1391	1411	-0.08003037842142532	0.09262166713191711	-0.9312095304743343	[13.773298310926394,9.91992705850645,6.16648504799651]
0	94	1348	1364	1370	1386	0.047367566142748674	0.38115834933555454	-0.9030956913635867	[12.155588024522935,12.725775779951272,-3.1436108085210464]
0	95	1412	1417	1693	1698	0.05241638655346782	-0.1616447157139545	0.9765023460990155	[13.789059464408018,9.870884556561926,6.519023923980159]
0	96	1914	1917	2620	2623	0.4132964496169888	-0.14821320123056594	0.8955385947285336	[-21.656409452661222,10.474967673098075,-2.2237616040570516]
0	97	1939	1944	2593	2598	0.31877389245574533	-0.6405205491838821	0.6853670428134929	[-17.127818051676797,6.769359959428636,5.436067262605957]
0	98	2066	2071	2389	2394	-0.2228917709504862	0.3383956522200068	-0.8963924762924182	[4.606240748970427,-19.158455849103007,-2.9199585911726187]
0	99	2097	2101	2359	2363	-0.36459450748396555	0.46560075113666827	-0.792360207446044	[5.25516998543186,-15.780288685432676,-14.997276369023766]
